时间,时间,眉山.大石桥站110kV.平大Ⅱ回126有功值,眉山.大石桥站10kV.大玉Ⅰ回913有功值,眉山.大石桥站10kV.大玉Ⅱ回926有功值,眉山.大石桥站10kV.大江Ⅱ回922有功值,眉山.大石桥站10kV.大旭Ⅱ回927有功值,眉山.大石桥站10kV.大旭Ⅰ回931有功值,眉山.大石桥站10kV.大江Ⅰ回933有功值,眉山.大石桥站110kV.平大Ⅰ回大石桥支线122有功值,眉山.大石桥站10kV.大东线916负荷916有功值,眉山.大石桥站10kV.庄大三线大石桥负荷924有功值,眉山.大石桥站10kV.大文一线928负荷928有功值,眉山.大石桥站10kV.大文二线929负荷929有功值,眉山.大石桥站10kV.大圣线941负荷941有功值,眉山.大石桥站10kV.庄大一线大石桥负荷942有功值,眉山.大石桥站10kV.大锦线919负荷919有功值,眉山.大石桥站10kV.大高线911负荷911有功值,眉山.大石桥站10kV.大北线915负荷915有功值,眉山.大石桥站10kV.大南线925负荷925有功值,眉山.大石桥站10kV.庄大二线大石桥负荷917有功值,眉山.大石桥站#2主变-低有功值,眉山.大石桥站#1主变-低有功值,眉山.大石桥站10kV.大学线918负荷918有功值,眉山.大石桥站10kV.大安线932负荷932有功值,眉山.大石桥站10kV.大青线935负荷935有功值
2016/8/18,9:45:00,-45.967,2.735,3.986,2.066,4.197,3.86,2.975,0,4.849,2.635,2.14,1.937,4.469,2.303,0.731,0.172,0.519,3.957,1.241,-24.576,-22.077,0.08,0,0.078
2016/8/18,10:00:00,-45.699,2.735,3.971,2.073,4.221,3.911,3.019,0,4.849,2.547,2.076,2.266,3.9,2.398,0.775,0.102,0.446,3.818,1.279,-24.422,-21.931,0.088,0,0.097
2016/8/18,10:15:00,-46.826,2.773,4.073,2.051,4.319,4.218,3.048,0,4.824,2.661,2.19,2.203,4.52,2.524,0.775,0.161,0.424,3.862,1.317,-25.229,-22.589,0.08,0,0.088
2016/8/18,10:30:00,-48.115,2.887,4.044,2.088,4.465,4.364,3.209,0,5.077,2.699,2.393,2.266,4.165,2.492,0.782,0.102,0.548,3.942,1.329,-25.766,-23.137,0.095,0,0.097
2016/8/18,10:45:00,-49.887,2.925,4.219,2.117,4.697,4.181,3.326,0,5.115,2.863,2.469,2.393,4.799,2.556,0.863,0.157,0.49,4.059,1.405,-26.726,-24.015,0.088,0,0.107
2016/8/18,11:00:00,-51.552,3.077,4.365,2.197,4.648,4.481,3.487,0,5.406,3.041,2.633,2.418,4.659,2.713,0.848,0.106,0.446,4.183,1.519,-27.61,-24.782,0.102,0,0.097
2016/8/18,11:15:00,-53.378,3.165,4.424,2.241,4.856,4.686,3.633,0,5.596,3.282,2.57,2.393,5.204,2.682,0.899,0.172,0.512,4.329,1.405,-28.454,-25.66,0.102,0,0.078
2016/8/18,11:30:00,-54.344,3.229,4.577,2.307,5.039,4.357,3.743,0,5.748,3.294,2.76,2.431,4.811,2.903,0.936,0.099,0.439,4.811,1.481,-29.069,-26.135,0.117,0,0.097
2016/8/18,11:45:00,-54.935,3.254,4.511,2.234,5.026,4.678,3.779,0,5.697,3.484,2.342,2.482,5.381,2.839,0.95,0.168,0.395,4.891,1.494,-29.414,-26.427,0.11,0,0.097
2016/8/18,12:00:00,-54.237,3.102,4.468,2.263,5.148,4.817,3.757,0,5.546,3.548,2.355,2.558,4.735,2.871,0.958,0.164,0.424,4.971,1.418,-28.992,-26.098,0.095,0,0.068
2016/8/18,12:15:00,-55.042,3.102,4.446,2.248,5.1,4.832,3.794,0,5.609,3.611,2.431,2.684,5.026,2.934,0.987,0.124,0.439,5.037,1.355,-29.453,-26.464,0.095,0,0
2016/8/18,12:30:00,-55.848,3.178,4.519,2.343,5.27,4.547,3.999,0,5.697,3.712,2.33,2.684,4.609,3.092,1.009,0.161,0.446,5.22,1.671,-29.875,-26.866,0.088,0,0.068
2016/8/18,12:45:00,-57.62,3.153,4.65,2.351,5.466,4.934,4.057,0,5.685,3.763,2.456,2.697,5.419,3.218,1.001,0.102,0.446,5.22,1.798,-30.874,-27.743,0.102,0,0
2016/8/18,13:00:00,-57.728,3.241,4.65,2.343,5.453,4.949,4.123,0,5.723,3.839,2.431,2.722,4.799,3.344,1.06,0.172,0.424,5.344,1.849,-30.874,-27.743,0.08,0,0
2016/8/18,13:15:00,-57.405,3.178,4.548,2.329,5.392,4.715,3.991,0,5.748,3.839,2.494,2.798,5.166,3.344,1.053,0.095,0.417,5.314,1.798,-30.758,-27.633,0.08,0,0
2016/8/18,13:30:00,-57.62,3.267,4.533,2.329,5.38,4.81,4.042,0,5.748,3.839,2.545,2.697,4.9,3.344,1.06,0.179,0.424,5.351,1.798,-30.797,-27.67,0.088,0,0
2016/8/18,13:45:00,-56.546,3.203,4.49,2.263,5.209,4.817,3.977,0,5.672,3.725,2.431,2.633,5.09,3.344,1.038,0.128,0.453,5.271,1.709,-30.298,-27.195,0.088,0,0
2016/8/18,14:00:00,-55.526,3.355,4.351,2.175,5.1,4.525,3.86,0,5.659,3.636,2.57,2.545,4.786,3.218,1.009,0.143,0.453,5.11,1.709,-29.683,-26.683,0.102,0,0.088
2016/8/18,14:15:00,-54.72,3.267,4.307,2.212,5.124,4.547,3.823,0,5.52,3.459,2.456,2.507,4.558,3.187,1.038,0.164,0.461,5.001,1.659,-29.261,-26.317,0.088,0,0.088
2016/8/18,14:30:00,-55.472,3.368,4.431,2.219,5.075,4.627,3.772,0,5.432,3.484,2.494,2.545,4.9,3.25,1.023,0.128,0.461,4.942,1.697,-29.645,-26.683,0.095,0,0.088
2016/8/18,14:45:00,-55.042,3.279,4.307,2.146,5.075,4.795,3.713,0,5.508,3.446,2.684,2.355,4.685,3.123,1.009,0.161,0.599,4.949,1.608,-29.453,-26.464,0.11,0,0.088
2016/8/18,15:00:00,-55.687,3.229,4.365,2.146,5.051,4.591,3.852,0,5.609,3.548,2.836,2.418,5.153,3.218,0.98,0.102,0.468,5.001,1.633,-29.722,-26.793,0.102,0,0.068
2016/8/18,15:15:00,-55.472,3.229,4.519,2.234,4.965,4.715,3.904,0,5.571,3.522,2.874,2.444,4.723,3.123,1.001,0.168,0.431,4.949,1.709,-29.645,-26.646,0.102,0,0.088
2016/8/18,15:30:00,-56.224,3.33,4.417,2.154,5.1,4.868,3.86,0,5.621,3.484,2.811,2.507,5.267,3.123,0.987,0.106,0.534,5.015,1.621,-30.144,-27.048,0.095,0,0.078
2016/8/18,15:45:00,-55.741,3.216,4.453,2.219,5.185,4.583,4.021,0,5.546,3.459,2.836,2.545,4.862,3.155,0.98,0.175,0.439,5.059,1.671,-29.798,-26.829,0.095,0,0.078
2016/8/18,16:00:00,-56.009,3.229,4.438,2.212,4.99,4.54,3.969,0,5.621,3.472,2.785,2.431,5.204,3.25,0.98,0.139,0.541,5.015,1.735,-29.952,-26.902,0.102,0,0.088
2016/8/18,16:15:00,-52.196,2.849,4.088,2.205,4.88,4.488,3.597,0,5.267,3.282,2.38,2.33,4.457,2.997,0.914,0.15,0.49,4.774,1.646,-27.917,-25.148,0.095,0,0.088
2016/8/18,16:30:00,-49.189,2.849,3.92,2.11,4.575,4.072,3.414,0,4.874,2.977,2.127,2.241,4.292,2.839,0.885,0.146,0.468,4.614,1.507,-26.381,-23.722,0.095,0,0.078
2016/8/18,16:45:00,-49.941,2.785,3.964,2.037,4.331,4.079,3.428,0,4.976,3.066,2.368,2.355,4.748,2.745,0.833,0.132,0.504,4.65,1.608,-26.688,-24.015,0.11,0,0.068
2016/8/18,17:00:00,-49.673,2.76,3.971,2.095,4.49,4.174,3.187,0,5.102,3.142,2.254,2.444,4.039,2.808,0.841,0.161,0.475,4.533,1.671,-26.496,-23.868,0.088,0,0.068
2016/8/18,17:15:00,-49.941,2.823,4.015,2.088,4.526,4.313,3.297,0,4.9,3.206,2.165,2.469,4.254,2.808,0.811,0.132,0.49,4.701,1.697,-26.688,-23.942,0.088,0,0.078
2016/8/18,17:30:00,-49.726,2.709,4.051,2.095,4.49,3.911,3.282,0,4.912,3.282,2.241,2.444,4.026,2.934,0.826,0.157,0.526,4.84,1.684,-26.611,-23.942,0.102,0,0.078
2016/8/18,17:45:00,-48.33,2.684,3.73,2.117,4.221,3.867,3.114,0,4.837,3.383,1.962,2.52,3.798,2.808,0.804,0.106,0.446,4.949,1.773,-25.843,-23.247,0.088,0,0.078
2016/8/18,18:00:00,-48.169,2.52,3.643,2.117,4.221,3.896,3.268,0,4.697,3.472,1.849,2.52,3.735,2.839,0.855,0.175,0.446,4.927,1.697,-25.805,-23.174,0.095,0,0.068
2016/8/18,18:15:00,-47.632,2.444,3.679,2.037,4.355,3.458,3.224,0,4.583,3.522,2.076,2.633,3.52,2.713,0.87,0.099,0.475,4.964,1.722,-25.459,-22.882,0.088,0,0.068
2016/8/18,18:30:00,-47.363,2.469,3.54,2.022,4.282,3.545,3.202,0,4.596,3.472,1.975,2.659,3.52,2.776,0.855,0.161,0.387,4.906,1.684,-25.344,-22.772,0.088,0,0
2016/8/18,18:45:00,-47.632,2.52,3.519,2.022,4.197,3.801,3.231,0,4.609,3.421,1.988,2.671,3.431,2.808,0.848,0.099,0.526,5.037,1.608,-25.536,-22.918,0.088,0,0.068
2016/8/18,19:00:00,-46.773,2.393,3.446,2.037,4.124,3.721,3.085,0,4.482,3.472,1.988,2.646,3.38,2.713,0.863,0.172,0.431,4.876,1.646,-24.998,-22.516,0.095,0,0
2016/8/18,19:15:00,-45.376,2.393,3.387,1.913,3.941,3.282,3.085,0,4.355,3.294,1.975,2.52,3.178,2.713,0.826,0.164,0.461,4.971,1.595,-24.307,-21.858,0.088,0,0
2016/8/18,19:30:00,-45.645,2.418,3.278,1.92,3.867,3.611,2.917,0,4.482,3.294,1.95,2.52,3.216,2.713,0.833,0.135,0.614,4.935,1.608,-24.346,-21.968,0.088,0,0
2016/8/18,19:45:00,-46.236,2.583,3.329,1.913,3.892,3.743,2.953,0,4.482,3.383,2.165,2.558,3.102,2.745,0.811,0.161,0.439,4.942,1.709,-24.691,-22.187,0.102,0,0
2016/8/18,20:00:00,-47.363,2.823,3.351,1.986,3.977,3.618,3.107,0,4.571,3.484,2.064,2.684,3.355,2.871,0.826,0.102,0.621,4.927,1.709,-25.306,-22.735,0.088,0,0.068
2016/8/18,20:15:00,-48.276,2.747,3.38,2.08,4.099,3.889,3.246,0,4.609,3.725,1.912,2.57,3.545,2.997,0.87,0.095,0.504,5.008,1.76,-25.843,-23.247,0.088,0,0
2016/8/18,20:30:00,-51.176,2.899,3.621,2.124,4.355,4.393,3.443,0,4.976,3.953,2.127,2.646,3.811,3.123,0.943,0.091,0.548,5.198,1.823,-27.418,-24.599,0.08,0,0
2016/8/18,20:45:00,-52.411,2.963,3.665,2.161,4.453,4.159,3.597,0,5.039,4.092,2.241,2.76,3.976,3.281,1.016,0.102,0.497,5.241,1.849,-28.032,-25.184,0.102,0,0
2016/8/18,21:00:00,-53.915,3.115,3.774,2.227,4.514,4.174,3.75,0,5.128,4.32,2.38,2.849,4.115,3.407,1.045,0.106,0.446,5.365,1.937,-28.838,-25.952,0.095,0,0
2016/8/18,21:15:00,-56.063,3.216,3.862,2.263,4.685,4.605,3.955,0,5.267,4.65,2.482,2.925,4.216,3.628,1.14,0.095,0.453,5.453,1.899,-29.99,-26.939,0.102,0,0
2016/8/18,21:30:00,-56.922,3.267,3.818,2.241,4.77,4.459,4.035,0,5.457,4.815,2.633,2.836,4.317,3.786,1.162,0.084,0.468,5.592,1.899,-30.451,-27.377,0.095,0,0
2016/8/18,21:45:00,-57.62,3.153,3.935,2.299,4.819,4.583,4.086,0,5.318,4.903,2.697,2.836,4.406,3.912,1.192,0.095,0.431,5.65,1.899,-30.835,-27.706,0.102,0,0
2016/8/18,22:00:00,-58.748,3.216,3.811,2.219,4.929,4.898,4.137,0,5.406,5.068,2.735,2.861,4.988,3.975,1.235,0.088,0.373,5.716,1.912,-31.526,-28.291,0.117,0,0
2016/8/18,22:15:00,-58.318,3.267,3.913,2.19,4.953,4.591,4.196,0,5.394,5.043,2.735,3.013,4.799,4.007,1.235,0.08,0.307,5.504,1.912,-31.181,-28.035,0.11,0,0
2016/8/18,22:30:00,-57.137,3.229,3.76,2.205,4.819,4.371,4.116,0,5.432,5.055,2.76,3.013,4.368,3.944,1.235,0.084,0.3,5.475,1.811,-30.605,-27.487,0.117,0,0
2016/8/18,22:45:00,-57.513,3.229,3.803,2.146,4.697,4.7,4.123,0,5.343,5.081,2.773,2.95,4.659,3.975,1.206,0.088,0.322,5.38,1.823,-30.72,-27.633,0.117,0,0
2016/8/18,23:00:00,-54.828,3.267,3.57,1.956,4.538,4.342,3.904,0,5.128,4.878,2.608,2.849,4.09,3.881,1.155,0.091,0.314,5.241,1.785,-29.299,-26.391,0.11,0,0
2016/8/18,23:15:00,-53.754,3.178,3.54,1.942,4.416,4.152,3.787,0,4.938,4.789,2.52,2.773,4.621,3.786,1.118,0.084,0.292,4.986,1.735,-28.685,-25.806,0.102,0,0
2016/8/18,23:30:00,-52.25,3.102,3.395,1.891,4.319,4.313,3.721,0,4.912,4.625,2.494,2.722,3.925,3.597,1.082,0.091,0.285,4.862,1.722,-27.917,-25.148,0.11,0,0
2016/8/18,23:45:00,-50.639,3.013,3.373,1.847,4.148,4.028,3.516,0,4.735,4.574,2.431,2.317,4.254,3.502,1.067,0.084,0.256,4.621,1.671,-27.034,-24.344,0.102,0,0
2016/8/19,0:00:00,-47.149,2.887,3.081,1.686,3.941,3.56,3.319,0,4.609,4.358,2.279,2.152,3.545,3.407,1.038,0.088,0.249,4.329,1.608,-25.229,-22.699,0.102,0,0
2016/8/19,0:15:00,-46.343,2.773,3.088,1.635,3.794,3.713,3.289,0,4.533,4.244,2.178,2.089,3.925,3.281,0.987,0.084,0.249,3.993,1.507,-24.806,-22.297,0.095,0,0
2016/8/19,0:30:00,-44.517,2.545,2.986,1.591,3.697,3.553,3.165,0,4.381,4.08,2.14,2.026,3.494,3.155,0.972,0.08,0.234,3.891,1.494,-23.808,-21.419,0.088,0,0
2016/8/19,0:45:00,-43.39,2.469,2.971,1.569,3.611,3.202,3.099,0,4.292,3.966,2.064,1.975,3.684,3.029,0.95,0.088,0.234,3.796,1.456,-23.309,-20.871,0.088,0,0
2016/8/19,1:00:00,-42.906,2.469,2.898,1.569,3.477,3.421,3.041,0,4.241,3.902,2.013,1.899,3.786,2.997,0.899,0.084,0.219,3.716,1.393,-22.963,-20.652,0.095,0,0
2016/8/19,1:15:00,-41.403,2.406,2.847,1.518,3.379,3.355,3.004,0,4.115,3.801,2.026,1.861,3.267,2.903,0.855,0.077,0.219,3.57,1.355,-22.157,-19.921,0.088,0,0
2016/8/19,1:30:00,-40.651,2.482,2.81,1.504,3.343,2.99,2.902,0,4.09,3.712,1.962,1.836,3.343,2.808,0.855,0.077,0.205,3.475,1.342,-21.734,-19.555,0.08,0,0
2016/8/19,1:45:00,-40.705,2.558,2.767,1.504,3.257,3.129,2.887,0,3.976,3.662,1.95,1.811,3.621,2.808,0.826,0.088,0.219,3.365,1.342,-21.734,-19.555,0.088,0,0
2016/8/19,2:00:00,-39.523,2.494,2.723,1.497,3.209,3.092,2.822,0,3.938,3.56,1.874,1.735,3.368,2.713,0.819,0.088,0.197,3.278,1.317,-21.158,-19.007,0.08,0,0
2016/8/19,2:15:00,-38.342,2.444,2.686,1.423,3.123,2.734,2.749,0,3.849,3.522,1.874,1.709,3.191,2.65,0.797,0.084,0.197,3.19,1.228,-20.544,-18.459,0.08,0,0
2016/8/19,2:30:00,-37.644,2.406,2.621,1.416,3.074,2.887,2.705,0,3.773,3.421,1.823,1.684,2.937,2.619,0.782,0.08,0.205,3.139,1.203,-20.122,-18.093,0.08,0,0
2016/8/19,2:45:00,-37.375,2.355,2.57,1.394,3.001,2.968,2.654,0,3.735,3.358,1.798,1.671,2.975,2.619,0.768,0.084,0.19,3.088,1.228,-19.968,-17.947,0.08,0,0
2016/8/19,3:00:00,-36.355,2.33,2.57,1.38,2.916,2.602,2.58,0,3.634,3.307,1.747,1.659,3.077,2.461,0.76,0.077,0.183,2.978,1.152,-19.43,-17.472,0.08,0,0
2016/8/19,3:15:00,-36.086,2.266,2.519,1.372,2.965,2.551,2.551,0,3.634,3.256,1.747,1.583,3.279,2.429,0.738,0.084,0.19,2.957,1.165,-19.277,-17.362,0.073,0,0
2016/8/19,3:30:00,-35.818,2.203,2.497,1.365,2.94,2.77,2.515,0,3.57,3.231,1.697,1.557,3.102,2.429,0.716,0.08,0.19,2.884,1.165,-19.162,-17.216,0.073,0,0
2016/8/19,3:45:00,-35.174,2.241,2.438,1.394,2.843,2.734,2.449,0,3.507,3.129,1.722,1.557,3.051,2.366,0.694,0.08,0.175,2.796,1.152,-18.816,-16.924,0.073,0,0
2016/8/19,4:00:00,-34.583,2.178,2.424,1.358,2.806,2.602,2.5,0,3.52,3.079,1.646,1.557,2.836,2.335,0.709,0.088,0.175,2.781,1.102,-18.509,-16.668,0.073,0,0
2016/8/19,4:15:00,-33.777,2.19,2.358,1.358,2.843,2.398,2.442,0,3.444,3.003,1.646,1.494,2.722,2.303,0.687,0.088,0.175,2.796,1.089,-18.086,-16.302,0.073,0,0
2016/8/19,4:30:00,-33.509,1.988,2.321,1.343,2.782,2.697,2.361,0,3.444,3.028,1.608,1.443,2.747,2.208,0.694,0.08,0.175,2.708,1.089,-17.933,-16.119,0.073,0,0
2016/8/19,4:45:00,-33.562,2,2.263,1.329,2.757,2.683,2.39,0,3.355,2.939,1.583,1.481,3.102,2.208,0.673,0.077,0.168,2.716,1.076,-17.971,-16.156,0.073,0,0
2016/8/19,5:00:00,-33.026,2.013,2.314,1.314,2.745,2.39,2.354,0,3.343,2.863,1.532,1.443,2.988,2.208,0.673,0.08,0.168,2.621,1.076,-17.664,-15.9,0.073,0,0
2016/8/19,5:15:00,-32.327,1.924,2.292,1.314,2.733,2.449,2.325,0,3.317,2.914,1.519,1.393,2.735,2.145,0.643,0.084,0.168,2.592,1.038,-17.318,-15.535,0.066,0,0
2016/8/19,5:30:00,-32.703,1.924,2.27,1.314,2.696,2.697,2.259,0,3.305,2.8,1.507,1.608,2.988,2.082,0.643,0.077,0.154,2.57,1.038,-17.472,-15.717,0.073,0,0
2016/8/19,5:45:00,-32.274,1.912,2.278,1.394,2.757,2.42,2.266,0,3.305,2.787,1.507,1.469,2.887,2.114,0.621,0.084,0.161,2.57,1.064,-17.242,-15.498,0.073,0,0
2016/8/19,6:00:00,-31.844,2,2.197,1.35,2.684,2.361,2.193,0,3.33,2.711,1.443,1.469,2.836,2.114,0.621,0.077,0.161,2.555,1.064,-17.05,-15.315,0.066,0,0
2016/8/19,6:15:00,-32.488,2.102,2.212,1.35,2.672,2.485,2.171,0,3.254,2.648,1.456,1.608,3.292,2.019,0.629,0.084,0.161,2.533,1.064,-17.357,-15.608,0.066,0,0
2016/8/19,6:30:00,-30.555,2,2.161,1.248,2.489,2.135,2.061,0,3.191,2.597,1.456,1.583,2.621,1.988,0.607,0.08,0.161,2.431,0.988,-16.282,-14.657,0.066,0,0
2016/8/19,6:45:00,-30.502,1.962,2.168,1.248,2.574,2.31,2.083,0,3.089,2.559,1.393,1.557,2.785,1.988,0.592,0.091,0.161,2.314,0.95,-16.282,-14.657,0.066,0,0
2016/8/19,7:00:00,-30.931,1.962,2.175,1.27,2.635,2.478,2.091,0,3.127,2.534,1.697,1.418,2.659,1.893,0.592,0.077,0.168,2.365,0.899,-16.55,-14.877,0.058,0,0
2016/8/19,7:15:00,-30.072,1.95,2.343,1.321,2.574,2.156,1.988,0,3.14,2.42,1.621,1.329,2.393,1.861,0.614,0.088,0.161,2.358,0.912,-16.013,-14.438,0.058,0,0
2016/8/19,7:30:00,-30.77,1.924,2.46,1.35,2.696,2.332,2.025,0,3.203,2.42,1.57,1.481,2.38,1.925,0.577,0.164,0.154,2.336,0.899,-16.474,-14.804,0.066,0,0
2016/8/19,7:45:00,-30.394,2,2.694,1.438,2.891,2.675,2.025,0,3.355,2.407,1.633,1.507,2.393,1.861,0.541,0.175,0.183,2.336,0.924,-16.205,-14.584,0.066,0,0
2016/8/19,8:00:00,-31.2,1.962,2.942,1.518,2.867,2.273,2.149,0,3.532,2.483,1.697,1.507,2.507,1.925,0.607,0.168,0.205,2.555,0.937,-16.704,-15.023,0.066,0,0.078
2016/8/19,8:15:00,-33.509,1.988,2.942,1.672,3.074,2.588,2.2,0,3.912,2.496,1.798,1.507,2.887,2.051,0.636,0.161,0.366,2.84,1,-17.933,-16.119,0.073,0,0.068
2016/8/19,8:30:00,-35.71,2.076,3.227,1.694,3.477,3.187,2.303,0,4.115,2.458,1.798,0,3.026,2.145,0.636,0.164,0.263,3.051,1.114,-19.123,-17.179,0.088,0,0.088
2016/8/19,8:45:00,-38.61,2.279,3.57,1.862,3.709,3.151,2.485,0,4.482,2.471,1.811,0,3.9,2.272,0.702,0.168,0.263,3.3,1.203,-20.659,-18.568,0.095,0,0.078
2016/8/19,9:00:00,-41.081,2.444,3.774,1.847,3.941,3.487,2.741,0,4.685,2.597,1.899,0,4.052,2.208,0.716,0.164,0.417,3.562,1.215,-21.965,-19.738,0.102,0,0.097
2016/8/19,9:15:00,-42.853,2.633,4.044,1.883,3.989,3.977,3.099,0,4.9,2.673,2.064,0,3.912,2.398,0.731,0.179,0.344,3.701,1.279,-22.963,-20.615,0.095,0,0.107
2016/8/19,9:30:00,-44.303,2.798,4.037,1.825,4.16,3.816,3.129,0,4.9,2.749,2.19,0,4.583,2.461,0.76,0.168,0.38,3.796,1.279,-23.578,-21.273,0.088,0,0.078
2016/8/19,9:45:00,-45.376,2.773,4.132,2.037,4.404,3.874,3.121,0,5.052,2.711,2.355,0,4.153,2.556,0.819,0.168,0.504,3.971,1.342,-24.23,-21.785,0.124,0,0.078
2016/8/19,10:00:00,-47.149,2.899,4.154,2.168,4.477,4.313,3.216,0,5.077,2.889,2.368,0,4.343,2.65,0.848,0.168,0.475,4.176,1.38,-25.229,-22.699,0.088,0,0.078
2016/8/19,10:15:00,-48.169,2.874,4.278,2.154,4.587,4.247,3.421,0,5.305,3.041,2.633,0,4.482,2.682,0.863,0.172,0.453,4.329,1.443,-25.805,-23.211,0.102,0,0.097
2016/8/19,10:30:00,-49.297,3.077,4.336,2.154,4.831,4.13,3.633,0,5.368,3.041,2.558,0,4.317,2.776,0.914,0.168,0.534,4.431,1.469,-26.266,-23.686,0.11,0,0.078
2016/8/19,10:45:00,-51.176,3.115,4.446,2.095,4.917,4.481,3.662,0,5.634,3.256,2.747,0,5.014,2.808,0.936,0.172,0.519,4.555,1.532,-27.379,-24.673,0.11,0,0.097
2016/8/19,11:00:00,-52.733,3.279,4.497,2.248,5.136,4.656,3.794,0,5.71,3.51,2.671,0,4.963,3.029,0.965,0.168,0.519,4.796,1.621,-28.186,-25.294,0.102,0,0.097
2016/8/19,11:15:00,-55.204,3.229,4.635,2.175,5.319,4.576,3.977,0,5.862,3.573,2.887,0,5.444,3.123,1.031,0.179,0.599,5.081,1.849,-29.453,-26.537,0.117,0,0.088
2016/8/19,11:30:00,-55.848,3.254,4.694,2.263,5.405,4.912,4.079,0,5.913,3.649,2.836,0,5.368,3.344,1.067,0.164,0.497,5.095,1.849,-29.76,-26.829,0.11,0,0.088
2016/8/19,11:45:00,-55.204,3.241,4.577,2.102,5.429,4.985,4.013,0,5.862,3.7,2.811,0,4.912,3.313,1.075,0.175,0.446,5.307,1.874,-29.53,-26.537,0.117,0,0.068
2016/8/19,12:00:00,-54.828,3.102,4.592,2.007,5.27,4.898,3.962,0,5.634,3.801,2.621,0,4.938,3.344,1.097,0.175,0.57,5.438,1.874,-29.338,-26.354,0.11,0,0.068
2016/8/19,12:15:00,-54.881,3.178,4.606,2.102,5.344,4.591,4.13,0,5.723,3.902,2.608,0.063,4.723,3.439,1.111,0.172,0.512,5.46,1.823,-29.376,-26.391,0.117,0,0
2016/8/19,12:30:00,-56.653,3.292,4.73,2.095,5.563,5.044,4.269,0,5.9,4.042,2.633,0.266,4.811,3.407,1.148,0.183,0.424,5.584,1.924,-30.336,-27.304,0.11,0,0
2016/8/19,12:45:00,-58.103,3.343,4.752,2.139,5.575,5.146,4.349,0,5.849,4.105,2.608,0.468,4.9,3.66,1.199,0.179,0.585,5.65,1.962,-31.104,-27.962,0.117,0,0
2016/8/19,13:00:00,-58.426,3.418,4.694,2.161,5.49,5.139,4.364,0,5.976,4.181,2.747,0.582,5.14,3.691,1.177,0.179,0.49,5.65,2.013,-31.258,-28.145,0.102,0,0
2016/8/19,13:15:00,-58.801,3.343,4.665,2.168,5.697,5,4.371,0,5.925,4.168,2.659,0.608,5.204,3.691,1.177,0.179,0.468,5.789,2.064,-31.488,-28.291,0.102,0,0
2016/8/19,13:30:00,-58.748,3.431,4.49,2.146,5.624,5.395,4.298,0,5.799,4.181,2.735,0.57,5.204,3.849,1.17,0.183,0.439,5.884,1.95,-31.411,-28.218,0.102,0,0
2016/8/19,13:45:00,-57.835,3.38,4.555,2.139,5.527,4.934,4.379,0,5.862,4.08,2.76,0.57,4.887,3.723,1.177,0.175,0.446,5.76,2,-30.874,-27.78,0.117,0,0.068
2016/8/19,14:00:00,-58.211,3.469,4.475,2.146,5.49,4.861,4.225,0,5.976,4.118,2.697,0.646,5.546,3.754,1.14,0.179,0.446,5.665,1.937,-31.066,-27.962,0.102,0,0.068
2016/8/19,14:15:00,-58.426,3.52,4.643,2.161,5.429,5.336,4.32,0,5.938,4.054,2.785,0.734,5.039,3.691,1.184,0.179,0.453,5.621,1.937,-31.258,-28.145,0.117,0,0
2016/8/19,14:30:00,-58.426,3.482,4.577,2.161,5.478,5.263,4.269,0,5.887,3.966,2.659,0.924,5.52,3.691,1.162,0.19,0.417,5.504,1.773,-31.258,-28.145,0.117,0,0.068
2016/8/19,14:45:00,-57.029,3.545,4.562,2.124,5.368,4.898,4.276,0,5.913,3.928,2.671,0.899,5.28,3.565,1.133,0.183,0.402,5.3,1.811,-30.566,-27.451,0.11,0,0.068
2016/8/19,15:00:00,-57.029,3.418,4.57,1.84,5.405,4.934,4.232,0,5.913,3.839,2.937,0.924,4.963,3.723,1.111,0.183,0.431,5.446,1.785,-30.528,-27.451,0.102,0,0.068
2016/8/19,15:15:00,-57.029,3.444,4.562,1.759,5.185,5.175,4.247,0,5.925,3.839,2.925,1.076,4.925,3.691,1.089,0.186,0.461,5.344,1.849,-30.528,-27.451,0.117,0,0.078
2016/8/19,15:30:00,-56.922,3.406,4.555,1.767,5.258,4.905,4.079,0,5.9,3.738,2.963,1.102,5.558,3.502,1.118,0.179,0.424,5.387,1.773,-30.413,-27.414,0.102,0,0.068
2016/8/19,15:45:00,-56.815,3.393,4.475,1.767,5.112,4.642,4.072,0,5.811,3.776,3.077,1.633,5.191,3.534,1.126,0.175,0.402,5.3,1.836,-30.374,-27.341,0.102,0,0.088
2016/8/19,16:00:00,-56.385,3.368,4.541,1.745,5.136,4.825,4.006,0,5.811,3.75,2.887,1.646,4.9,3.439,1.118,0.183,0.468,5.278,1.811,-30.182,-27.158,0.102,0,0.107
2016/8/19,16:15:00,-57.244,3.355,4.504,1.796,5.234,4.803,4.05,0,5.748,3.814,3.001,1.735,5.394,3.597,1.089,0.175,0.409,5.271,1.874,-30.605,-27.56,0.11,0,0.078
2016/8/19,16:30:00,-56.546,3.393,4.468,1.862,5.161,4.481,3.984,0,5.799,3.801,2.823,1.659,5.216,3.565,1.082,0.175,0.395,5.373,1.886,-30.298,-27.231,0.117,0,0.097
2016/8/19,16:45:00,-57.19,3.305,4.533,2.102,5.087,4.825,3.977,0,5.9,3.877,2.849,1.773,4.976,3.502,1.118,0.175,0.417,5.511,1.811,-30.566,-27.524,0.117,0,0.088
